LENGHT,NUMBEROFSAMPLES,ROC_AUC_SCORE,DatasetName,MemberFunction,LossFunction,Realistic
18,915.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
19,897.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
20,895.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
21,872.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
22,864.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
23,830.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
24,814.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
25,770.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
26,752.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
27,706.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
28,686.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
29,642.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
30,618.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
31,582.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
32,547.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
33,509.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
34,483.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
35,452.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
36,424.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
37,399.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
38,382.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
39,353.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
40,337.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
1,937.0,0.5,bpic2012_accepted,Gauss,BCE,Random
2,937.0,0.5,bpic2012_accepted,Gauss,BCE,Random
3,937.0,0.5,bpic2012_accepted,Gauss,BCE,Random
4,937.0,0.5,bpic2012_accepted,Gauss,BCE,Random
5,937.0,0.5,bpic2012_accepted,Gauss,BCE,Random
6,937.0,0.5,bpic2012_accepted,Gauss,BCE,Random
7,937.0,0.5,bpic2012_accepted,Gauss,BCE,Random
8,937.0,0.5,bpic2012_accepted,Gauss,BCE,Random
9,937.0,0.5,bpic2012_accepted,Gauss,BCE,Random
10,937.0,0.5,bpic2012_accepted,Gauss,BCE,Random
11,937.0,0.5,bpic2012_accepted,Gauss,BCE,Random
12,937.0,0.5,bpic2012_accepted,Gauss,BCE,Random
13,937.0,0.5,bpic2012_accepted,Gauss,BCE,Random
14,937.0,0.5,bpic2012_accepted,Gauss,BCE,Random
15,937.0,0.5,bpic2012_accepted,Gauss,BCE,Random
16,937.0,0.5,bpic2012_accepted,Gauss,BCE,Random
17,916.0,0.5,bpic2012_accepted,Gauss,BCE,Random
18,915.0,0.5,bpic2012_accepted,Gauss,BCE,Random
19,897.0,0.5,bpic2012_accepted,Gauss,BCE,Random
20,895.0,0.5,bpic2012_accepted,Gauss,BCE,Random
21,872.0,0.5,bpic2012_accepted,Gauss,BCE,Random
22,864.0,0.5,bpic2012_accepted,Gauss,BCE,Random
23,830.0,0.5,bpic2012_accepted,Gauss,BCE,Random
24,814.0,0.5,bpic2012_accepted,Gauss,BCE,Random
25,770.0,0.5,bpic2012_accepted,Gauss,BCE,Random
26,752.0,0.5,bpic2012_accepted,Gauss,BCE,Random
27,706.0,0.5,bpic2012_accepted,Gauss,BCE,Random
28,686.0,0.5,bpic2012_accepted,Gauss,BCE,Random
29,642.0,0.5,bpic2012_accepted,Gauss,BCE,Random
30,618.0,0.5,bpic2012_accepted,Gauss,BCE,Random
31,582.0,0.5,bpic2012_accepted,Gauss,BCE,Random
32,547.0,0.5,bpic2012_accepted,Gauss,BCE,Random
33,509.0,0.5,bpic2012_accepted,Gauss,BCE,Random
34,483.0,0.5,bpic2012_accepted,Gauss,BCE,Random
35,452.0,0.5,bpic2012_accepted,Gauss,BCE,Random
36,424.0,0.5,bpic2012_accepted,Gauss,BCE,Random
37,399.0,0.5,bpic2012_accepted,Gauss,BCE,Random
38,382.0,0.5,bpic2012_accepted,Gauss,BCE,Random
39,353.0,0.5,bpic2012_accepted,Gauss,BCE,Random
40,337.0,0.5,bpic2012_accepted,Gauss,BCE,Random
1,937.0,0.555111486024349,bpic2012_accepted,Gauss,CrossEntropy,Trained
2,937.0,0.555111486024349,bpic2012_accepted,Gauss,CrossEntropy,Trained
3,937.0,0.555111486024349,bpic2012_accepted,Gauss,CrossEntropy,Trained
4,937.0,0.555111486024349,bpic2012_accepted,Gauss,CrossEntropy,Trained
5,937.0,0.555111486024349,bpic2012_accepted,Gauss,CrossEntropy,Trained
6,937.0,0.555111486024349,bpic2012_accepted,Gauss,CrossEntropy,Trained
7,937.0,0.555111486024349,bpic2012_accepted,Gauss,CrossEntropy,Trained
8,937.0,0.555111486024349,bpic2012_accepted,Gauss,CrossEntropy,Trained
9,937.0,0.555111486024349,bpic2012_accepted,Gauss,CrossEntropy,Trained
10,937.0,0.555111486024349,bpic2012_accepted,Gauss,CrossEntropy,Trained
11,937.0,0.555111486024349,bpic2012_accepted,Gauss,CrossEntropy,Trained
12,937.0,0.555111486024349,bpic2012_accepted,Gauss,CrossEntropy,Trained
13,937.0,0.555111486024349,bpic2012_accepted,Gauss,CrossEntropy,Trained
14,937.0,0.5784825133372852,bpic2012_accepted,Gauss,CrossEntropy,Trained
15,937.0,0.5784825133372852,bpic2012_accepted,Gauss,CrossEntropy,Trained
16,937.0,0.624100588208472,bpic2012_accepted,Gauss,CrossEntropy,Trained
17,916.0,0.6301580396581066,bpic2012_accepted,Gauss,CrossEntropy,Trained
18,915.0,0.6545475453508763,bpic2012_accepted,Gauss,CrossEntropy,Trained
19,897.0,0.6500499925011249,bpic2012_accepted,Gauss,CrossEntropy,Trained
20,895.0,0.6740478032411361,bpic2012_accepted,Gauss,CrossEntropy,Trained
21,872.0,0.6838573252473666,bpic2012_accepted,Gauss,CrossEntropy,Trained
22,864.0,0.6952868718906824,bpic2012_accepted,Gauss,CrossEntropy,Trained
23,830.0,0.7039402045260864,bpic2012_accepted,Gauss,CrossEntropy,Trained
24,814.0,0.7098324908315986,bpic2012_accepted,Gauss,CrossEntropy,Trained
25,770.0,0.7109870354364736,bpic2012_accepted,Gauss,CrossEntropy,Trained
26,752.0,0.7126092657342658,bpic2012_accepted,Gauss,CrossEntropy,Trained
27,706.0,0.7119718368055269,bpic2012_accepted,Gauss,CrossEntropy,Trained
28,686.0,0.7122019895315685,bpic2012_accepted,Gauss,CrossEntropy,Trained
29,642.0,0.7276567790186467,bpic2012_accepted,Gauss,CrossEntropy,Trained
30,618.0,0.7276930573551723,bpic2012_accepted,Gauss,CrossEntropy,Trained
31,582.0,0.7358045440398381,bpic2012_accepted,Gauss,CrossEntropy,Trained
32,547.0,0.7400559621179509,bpic2012_accepted,Gauss,CrossEntropy,Trained
33,509.0,0.7380448297879492,bpic2012_accepted,Gauss,CrossEntropy,Trained
34,483.0,0.7452664399092971,bpic2012_accepted,Gauss,CrossEntropy,Trained
35,452.0,0.7581713588424998,bpic2012_accepted,Gauss,CrossEntropy,Trained
36,424.0,0.7565362840967575,bpic2012_accepted,Gauss,CrossEntropy,Trained
37,399.0,0.7532850747136461,bpic2012_accepted,Gauss,CrossEntropy,Trained
38,382.0,0.7533327000411639,bpic2012_accepted,Gauss,CrossEntropy,Trained
39,353.0,0.7566704459561602,bpic2012_accepted,Gauss,CrossEntropy,Trained
40,337.0,0.7584108957390487,bpic2012_accepted,Gauss,CrossEntropy,Trained
1,937.0,0.5,bpic2012_accepted,Gauss,L1,Random
2,937.0,0.5,bpic2012_accepted,Gauss,L1,Random
3,937.0,0.5,bpic2012_accepted,Gauss,L1,Random
4,937.0,0.5,bpic2012_accepted,Gauss,L1,Random
5,937.0,0.5,bpic2012_accepted,Gauss,L1,Random
6,937.0,0.5,bpic2012_accepted,Gauss,L1,Random
7,937.0,0.5,bpic2012_accepted,Gauss,L1,Random
8,937.0,0.5,bpic2012_accepted,Gauss,L1,Random
9,937.0,0.5,bpic2012_accepted,Gauss,L1,Random
10,937.0,0.5,bpic2012_accepted,Gauss,L1,Random
11,937.0,0.5,bpic2012_accepted,Gauss,L1,Random
12,937.0,0.5,bpic2012_accepted,Gauss,L1,Random
13,937.0,0.5,bpic2012_accepted,Gauss,L1,Random
14,937.0,0.5,bpic2012_accepted,Gauss,L1,Random
15,937.0,0.5,bpic2012_accepted,Gauss,L1,Random
16,937.0,0.5,bpic2012_accepted,Gauss,L1,Random
17,916.0,0.5,bpic2012_accepted,Gauss,L1,Random
18,915.0,0.5,bpic2012_accepted,Gauss,L1,Random
19,897.0,0.5,bpic2012_accepted,Gauss,L1,Random
20,895.0,0.5,bpic2012_accepted,Gauss,L1,Random
21,872.0,0.5,bpic2012_accepted,Gauss,L1,Random
22,864.0,0.5,bpic2012_accepted,Gauss,L1,Random
23,830.0,0.5,bpic2012_accepted,Gauss,L1,Random
24,814.0,0.5,bpic2012_accepted,Gauss,L1,Random
25,770.0,0.5,bpic2012_accepted,Gauss,L1,Random
26,752.0,0.5,bpic2012_accepted,Gauss,L1,Random
27,706.0,0.5,bpic2012_accepted,Gauss,L1,Random
28,686.0,0.5,bpic2012_accepted,Gauss,L1,Random
29,642.0,0.5,bpic2012_accepted,Gauss,L1,Random
30,618.0,0.5,bpic2012_accepted,Gauss,L1,Random
31,582.0,0.5,bpic2012_accepted,Gauss,L1,Random
32,547.0,0.5,bpic2012_accepted,Gauss,L1,Random
33,509.0,0.5,bpic2012_accepted,Gauss,L1,Random
34,483.0,0.5,bpic2012_accepted,Gauss,L1,Random
35,452.0,0.5,bpic2012_accepted,Gauss,L1,Random
36,424.0,0.5,bpic2012_accepted,Gauss,L1,Random
37,399.0,0.5,bpic2012_accepted,Gauss,L1,Random
38,382.0,0.5,bpic2012_accepted,Gauss,L1,Random
39,353.0,0.5,bpic2012_accepted,Gauss,L1,Random
40,337.0,0.5,bpic2012_accepted,Gauss,L1,Random
1,937.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
2,937.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
3,937.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
4,937.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
5,937.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
6,937.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
7,937.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
8,937.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
9,937.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
10,937.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
11,937.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
12,937.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
13,937.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
14,937.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
15,937.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
16,937.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
17,916.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
18,915.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
19,897.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
20,895.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
21,872.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
22,864.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
23,830.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
24,814.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
25,770.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
26,752.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
27,706.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
28,686.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
29,642.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
30,618.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
31,582.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
32,547.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
33,509.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
34,483.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
35,452.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
36,424.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
37,399.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
38,382.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
39,353.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
40,337.0,0.5,bpic2012_accepted,Gauss,SmoothL1,Random
1,937.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
2,937.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
3,937.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
4,937.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
5,937.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
6,937.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
7,937.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
8,937.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
9,937.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
10,937.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
11,937.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
12,937.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
13,937.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
14,937.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
15,937.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
16,937.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
17,916.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
18,915.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
19,897.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
20,895.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
21,872.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
22,864.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
23,830.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
24,814.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
25,770.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
26,752.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
27,706.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
28,686.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
29,642.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
30,618.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
31,582.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
32,547.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
33,509.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
34,483.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
35,452.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
36,424.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
37,399.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
38,382.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
39,353.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
40,337.0,0.5,bpic2012_accepted,Sigmoid,BCE,Random
1,937.0,0.4970088003283024,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
2,937.0,0.4970088003283024,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
3,937.0,0.4970088003283024,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
4,937.0,0.4970088003283024,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
5,937.0,0.4970088003283024,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
6,937.0,0.4970088003283024,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
7,937.0,0.4970088003283024,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
8,937.0,0.4970088003283024,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
9,937.0,0.4970088003283024,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
10,937.0,0.4970088003283024,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
11,937.0,0.4970088003283024,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
12,937.0,0.4970088003283024,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
13,937.0,0.4970088003283024,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
14,937.0,0.521385253750399,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
15,937.0,0.521385253750399,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
16,937.0,0.5741667046646299,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
17,916.0,0.583838461097195,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
18,915.0,0.6163526683468611,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
19,897.0,0.6222966555016747,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
20,895.0,0.64337958265098,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
21,872.0,0.6578093414192999,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
22,864.0,0.6646091764245835,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
23,830.0,0.6742022535744722,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
24,814.0,0.6800816483298643,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
25,770.0,0.6842731201382888,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
26,752.0,0.680827505827506,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
27,706.0,0.6809576147228719,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
28,686.0,0.6790799078495581,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
29,642.0,0.7012380615493456,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
30,618.0,0.7144257284295159,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
31,582.0,0.7271459694989107,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
32,547.0,0.7382407805997991,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
33,509.0,0.7272826561817387,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
34,483.0,0.734145880574452,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
35,452.0,0.7377865423167437,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
36,424.0,0.7298636129696346,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
37,399.0,0.7344322344322344,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
38,382.0,0.7295684113865932,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
39,353.0,0.7420634920634921,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
40,337.0,0.7444710101613867,bpic2012_accepted,Sigmoid,CrossEntropy,Trained
1,937.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
2,937.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
3,937.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
4,937.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
5,937.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
6,937.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
7,937.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
8,937.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
9,937.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
10,937.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
11,937.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
12,937.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
13,937.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
14,937.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
15,937.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
16,937.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
17,916.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
18,915.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
19,897.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
20,895.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
21,872.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
22,864.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
23,830.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
24,814.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
25,770.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
26,752.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
27,706.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
28,686.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
29,642.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
30,618.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
31,582.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
32,547.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
33,509.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
34,483.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
35,452.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
36,424.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
37,399.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
38,382.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
39,353.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
40,337.0,0.5,bpic2012_accepted,Sigmoid,L1,Random
1,937.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
2,937.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
3,937.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
4,937.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
5,937.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
6,937.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
7,937.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
8,937.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
9,937.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
10,937.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
11,937.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
12,937.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
13,937.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
14,937.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
15,937.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
16,937.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
17,916.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
18,915.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
19,897.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
20,895.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
21,872.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
22,864.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
23,830.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
24,814.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
25,770.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
26,752.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
27,706.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
28,686.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
29,642.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
30,618.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
31,582.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
32,547.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
33,509.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
34,483.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
35,452.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
36,424.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
37,399.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
38,382.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
39,353.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
40,337.0,0.5,bpic2012_accepted,Sigmoid,SmoothL1,Random
1,937.0,0.5,bpic2012_accepted,Triangular,BCE,Random
2,937.0,0.5,bpic2012_accepted,Triangular,BCE,Random
3,937.0,0.5,bpic2012_accepted,Triangular,BCE,Random
4,937.0,0.5,bpic2012_accepted,Triangular,BCE,Random
5,937.0,0.5,bpic2012_accepted,Triangular,BCE,Random
6,937.0,0.5,bpic2012_accepted,Triangular,BCE,Random
7,937.0,0.5,bpic2012_accepted,Triangular,BCE,Random
8,937.0,0.5,bpic2012_accepted,Triangular,BCE,Random
9,937.0,0.5,bpic2012_accepted,Triangular,BCE,Random
10,937.0,0.5,bpic2012_accepted,Triangular,BCE,Random
11,937.0,0.5,bpic2012_accepted,Triangular,BCE,Random
12,937.0,0.5,bpic2012_accepted,Triangular,BCE,Random
13,937.0,0.5,bpic2012_accepted,Triangular,BCE,Random
14,937.0,0.5,bpic2012_accepted,Triangular,BCE,Random
15,937.0,0.5,bpic2012_accepted,Triangular,BCE,Random
16,937.0,0.5,bpic2012_accepted,Triangular,BCE,Random
17,916.0,0.5,bpic2012_accepted,Triangular,BCE,Random
18,915.0,0.5,bpic2012_accepted,Triangular,BCE,Random
19,897.0,0.5,bpic2012_accepted,Triangular,BCE,Random
20,895.0,0.5,bpic2012_accepted,Triangular,BCE,Random
21,872.0,0.5,bpic2012_accepted,Triangular,BCE,Random
22,864.0,0.5,bpic2012_accepted,Triangular,BCE,Random
23,830.0,0.5,bpic2012_accepted,Triangular,BCE,Random
24,814.0,0.5,bpic2012_accepted,Triangular,BCE,Random
25,770.0,0.5,bpic2012_accepted,Triangular,BCE,Random
26,752.0,0.5,bpic2012_accepted,Triangular,BCE,Random
27,706.0,0.5,bpic2012_accepted,Triangular,BCE,Random
28,686.0,0.5,bpic2012_accepted,Triangular,BCE,Random
29,642.0,0.5,bpic2012_accepted,Triangular,BCE,Random
30,618.0,0.5,bpic2012_accepted,Triangular,BCE,Random
31,582.0,0.5,bpic2012_accepted,Triangular,BCE,Random
32,547.0,0.5,bpic2012_accepted,Triangular,BCE,Random
33,509.0,0.5,bpic2012_accepted,Triangular,BCE,Random
34,483.0,0.5,bpic2012_accepted,Triangular,BCE,Random
35,452.0,0.5,bpic2012_accepted,Triangular,BCE,Random
36,424.0,0.5,bpic2012_accepted,Triangular,BCE,Random
37,399.0,0.5,bpic2012_accepted,Triangular,BCE,Random
38,382.0,0.5,bpic2012_accepted,Triangular,BCE,Random
39,353.0,0.5,bpic2012_accepted,Triangular,BCE,Random
40,337.0,0.5,bpic2012_accepted,Triangular,BCE,Random
1,937.0,0.525103734439834,bpic2012_accepted,Triangular,CrossEntropy,Trained
2,937.0,0.525103734439834,bpic2012_accepted,Triangular,CrossEntropy,Trained
3,937.0,0.525103734439834,bpic2012_accepted,Triangular,CrossEntropy,Trained
4,937.0,0.525103734439834,bpic2012_accepted,Triangular,CrossEntropy,Trained
5,937.0,0.525103734439834,bpic2012_accepted,Triangular,CrossEntropy,Trained
6,937.0,0.525103734439834,bpic2012_accepted,Triangular,CrossEntropy,Trained
7,937.0,0.525103734439834,bpic2012_accepted,Triangular,CrossEntropy,Trained
